REC_ID,MAINROAD,CROSSROAD,latitude,longitude,IMAGEURL
9310,LAKE SHORE BLVD W,ONTARIO DR / REMEMBRANCE DR,43.6305190040779,-79.418522007892,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9310.jpg
9311,LAKE SHORE BLVD W,BRITISH COLUMBIA RD / LAKESHORE BRITISH COLUMBIA RAMP,43.6304970045572,-79.4273479987181,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9311.jpg
9312,LAKE SHORE BLVD W,BRITISH COLUMBIA RD / LAKESHORE BRITISH COLUMBIA RAMP,43.6320769993127,-79.4301180024874,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9312.jpg
9313,LAKE SHORE BLVD W,LAKESHORE BRITISH COLUMBIA RAMP,43.6317460084313,-79.4309909945143,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9313.jpg
9314,LAKE SHORE BLVD W,OARSMAN DR,43.6326359951403,-79.4362000016533,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9314.jpg
9315,LAKE SHORE BLVD W,BUDAPEST LANE,43.6373770082405,-79.4499400051231,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9315.jpg
9316,LAKE SHORE BLVD W,PARKSIDE DR,43.6382570052896,-79.4557780033539,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9316.jpg
9317,LAKE SHORE BLVD W,COLBORNE LODGE DR,43.6376869949131,-79.4587449977036,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9317.jpg
9318,LAKE SHORE BLVD W,ELLIS AVE,43.6363000021662,-79.4651059985682,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9318.jpg
9319,PALACE PIER CRT,WATERFRONT DR,43.6313530005945,-79.4724520071914,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9319.jpg
9320,LAKE SHORE BLVD W,PALACE PIER CRT,43.6312750002963,-79.4744940000104,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9320.jpg
9321,GARDINER E LAKE SHORE WEST E RAMP,LAKE SHORE BLVD W,43.6291600082599,-79.4783930058058,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9321.jpg
9322,LAKE SHORE BLVD W,MARINE PARADE DR,43.6229250065686,-79.4810720094654,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9322.jpg
9323,LAKE SHORE BLVD E,LESLIE ST,43.6593069981111,-79.3287489972742,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9323.jpg
9324,LAKE SHORE BLVD E,EMDAABIIMOK AVE / ASHBRIDGES BAY PARK RD,43.6622290032791,-79.314555000777,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9324.jpg
9325,F G GARDINER XY W,CHERRY ST,43.6493600074639,-79.356590998933,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9325.jpg
9326,LAKE SHORE BLVD E,CHERRY ST,43.64810200957,-79.35458600059,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9326.jpg
9327,LAKE SHORE BLVD E,LOWER SHERBOURNE ST,43.6462210002578,-79.3661919894378,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9327.jpg
9328,LAKE SHORE BLVD E,LOWER SHERBOURNE ST,43.646421004606,-79.3662329968153,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9328.jpg
9329,LAKE SHORE BLVD W,LOWER SIMCOE ST,43.6403970071049,-79.3831220014273,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9329.jpg
9330,GARDINER E SPADINA AV RAMP,SPADINA AVE,43.6381469974869,-79.3943709985331,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9330.jpg
9331,LAKE SHORE BLVD W,BATHURST ST / FLEET ST,43.636764996885,-79.39961499644,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9331.jpg
9332,LAKE SHORE BLVD W,FORT YORK BLVD,43.635577004934,-79.4070579977107,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9332.jpg
