camera_id,location,main_road,cross_road,latitude,longitude,image_url,image_size_kb
9316,LAKE SHORE BLVD W & PARKSIDE DR,LAKE SHORE BLVD W,PARKSIDE DR,43.6382570052896,-79.4557780033539,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9316.jpg,193
9317,LAKE SHORE BLVD W & COLBORNE LODGE DR,LAKE SHORE BLVD W,COLBORNE LODGE DR,43.6376869949131,-79.4587449977036,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9317.jpg,129
9318,LAKE SHORE BLVD W & ELLIS AVE,LAKE SHORE BLVD W,ELLIS AVE,43.6363000021662,-79.4651059985682,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9318.jpg,182
9319,PALACE PIER CRT & WATERFRONT DR,PALACE PIER CRT,WATERFRONT DR,43.6313530005945,-79.4724520071914,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9319.jpg,153
9320,LAKE SHORE BLVD W & PALACE PIER CRT,LAKE SHORE BLVD W,PALACE PIER CRT,43.6312750002963,-79.4744940000104,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9320.jpg,138
9321,GARDINER E LAKE SHORE WEST E RAMP & LAKE SHORE BLVD W,GARDINER E LAKE SHORE WEST E RAMP,LAKE SHORE BLVD W,43.6291600082599,-79.4783930058058,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9321.jpg,137
9322,LAKE SHORE BLVD W & MARINE PARADE DR,LAKE SHORE BLVD W,MARINE PARADE DR,43.6229250065686,-79.4810720094654,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9322.jpg,131
9323,LAKE SHORE BLVD E & LESLIE ST,LAKE SHORE BLVD E,LESLIE ST,43.6593069981111,-79.3287489972742,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9323.jpg,152
9324,LAKE SHORE BLVD E & EMDAABIIMOK AVE / ASHBRIDGES BAY PARK RD,LAKE SHORE BLVD E,EMDAABIIMOK AVE / ASHBRIDGES BAY PARK RD,43.6622290032791,-79.314555000777,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9324.jpg,135
9325,F G GARDINER XY W & CHERRY ST,F G GARDINER XY W,CHERRY ST,43.6493600074639,-79.356590998933,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9325.jpg,147
9326,LAKE SHORE BLVD E & CHERRY ST,LAKE SHORE BLVD E,CHERRY ST,43.64810200957,-79.35458600059,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9326.jpg,136
9327,LAKE SHORE BLVD E & LOWER SHERBOURNE ST,LAKE SHORE BLVD E,LOWER SHERBOURNE ST,43.6462210002578,-79.3661919894378,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9327.jpg,129
9328,LAKE SHORE BLVD E & LOWER SHERBOURNE ST,LAKE SHORE BLVD E,LOWER SHERBOURNE ST,43.646421004606,-79.3662329968153,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9328.jpg,110
9329,LAKE SHORE BLVD W & LOWER SIMCOE ST,LAKE SHORE BLVD W,LOWER SIMCOE ST,43.6403970071049,-79.3831220014273,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9329.jpg,146
9330,GARDINER E SPADINA AV RAMP & SPADINA AVE,GARDINER E SPADINA AV RAMP,SPADINA AVE,43.6381469974869,-79.3943709985331,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9330.jpg,184
9331,LAKE SHORE BLVD W & BATHURST ST / FLEET ST,LAKE SHORE BLVD W,BATHURST ST / FLEET ST,43.636764996885,-79.39961499644,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9331.jpg,151
9332,LAKE SHORE BLVD W & FORT YORK BLVD,LAKE SHORE BLVD W,FORT YORK BLVD,43.635577004934,-79.4070579977107,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9332.jpg,228
9333,LAKE SHORE BLVD W & PARKSIDE DR,LAKE SHORE BLVD W,PARKSIDE DR,43.6382610009041,-79.4536620000754,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9333.jpg,163
9334,LAKE SHORE BLVD W & STRACHAN AVE / REMEMBRANCE DR,LAKE SHORE BLVD W,STRACHAN AVE / REMEMBRANCE DR,43.6343519991048,-79.4086120044091,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9334.jpg,143
9335,LAKE SHORE BLVD W & JAMESON AVE,LAKE SHORE BLVD W,JAMESON AVE,43.6332980062797,-79.434677002517,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9335.jpg,164
9336,LAKE SHORE BLVD & CARLAW AVE,LAKE SHORE BLVD,CARLAW AVE,43.654823006857,-79.3375519989076,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9336.jpg,145
9400,W R ALLEN RD S & EGLINTON AVE W,W R ALLEN RD S,EGLINTON AVE W,43.6985680084763,-79.4362670036875,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9400.jpg,186
9401,W R ALLEN RD & ELM RIDGE DR,W R ALLEN RD,ELM RIDGE DR,43.7027970019009,-79.4379730004444,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9401.jpg,212
9402,W R ALLEN RD & VIEWMOUNT AVE,W R ALLEN RD,VIEWMOUNT AVE,43.7076160091614,-79.440468994215,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9402.jpg,181
9403,W R ALLEN RD & GLENGROVE AVE,W R ALLEN RD,GLENGROVE AVE,43.7112220045817,-79.4427550001998,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9403.jpg,234
9404,W R ALLEN RD & LAWRENCE AVE W,W R ALLEN RD,LAWRENCE AVE W,43.7164580038702,-79.4447899986022,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9404.jpg,165
9405,W R ALLEN RD & 401 C E ALLEN RD RAMP,W R ALLEN RD,401 C E ALLEN RD RAMP,43.7281430100496,-79.4486340048464,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9405.jpg,215
9406,W R ALLEN RD & TRANSIT RD,W R ALLEN RD,TRANSIT RD,43.7396090005832,-79.4525700081368,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9406.jpg,190
9407,W R ALLEN RD & SHEPPARD AVE W,W R ALLEN RD,SHEPPARD AVE W,43.749973995884,-79.4635920089041,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9407.jpg,143
